account_id,user_id,ts,event_name,plan,country,channel,device,seats,revenue
50424,802072,2026-02-10 14:21:57,login,trial,NL,sales_outbound,web,17,0.0
50560,802724,2026-02-13 15:12:06,report_viewed,trial,CA,webinar,web,8,0.0
50360,801780,2026-02-02 19:56:00,project_created,trial,NL,webinar,web,19,0.0
50971,804749,2026-01-21 14:42:00,invite_sent,trial,GB,partner,web,17,0.0
50122,800594,2026-01-20 06:32:00,invite_sent,trial,SE,organic,web,3,0.0
50217,801071,2026-02-19 09:23:44,login,trial,US,sales_outbound,web,3,0.0
50852,804145,2025-12-31 13:53:52,login,trial,GB,webinar,web,16,0.0
50873,804255,2025-12-13 16:46:00,account_created,trial,US,partner,web,13,0.0
51169,805715,2026-01-24 15:57:00,invite_sent,starter,US,partner,web,4,0.0
50890,804341,2026-02-06 12:43:14,login,pro,US,partner,web,14,0.0
50764,803718,2025-12-29 21:24:00,invite_sent,trial,FR,partner,web,20,0.0
50902,804405,2026-01-03 14:28:53,login,trial,US,organic,web,5,0.00
50348,801717,2026-01-31 11:01:24,report_viewed,starter,FR,organic,web,20,0.0
50031,800135,2025-12-07 17:20:10,login,starter,ES,paid_search,web,7,0.0
50916,804478,2026-01-11 16:36:46,export_csv,trial,IT,webinar,web,10,0.0
50927,804525,2026-01-17 16:58:00,trial_start,trial,US,sales_outbound,web,3,
50726,803534,2026-02-01 08:40:12,report_viewed,trial,US,paid_search,web,7,0.0
50117,800565,2026-02-13 13:36:02,login,trial,FR,webinar,web,12,0.0
51057,805164,2026-01-26 15:53:46,login,trial,CA,sales_outbound,web,18,0.0
50881,804299,2026-02-13 12:29:00,login,starter,US,organic,web,6,0.0
50890,804343,2026-02-07 08:37:55,login,pro,US,partner,web,14,0.0
50338,801665,2026-02-06 14:30:04,report_viewed,pro,US,partner,web,13,0.0
51193,805837,2026-01-02 17:35:00,project_created,starter,ES,partner,web,14,0.0
50448,802191,2026-02-12 11:27:00,trial_start,trial,US,partner,web,10,0.0
50812,803962,2026-01-20 12:26:10,login,trial,US,partner,web,14,0.0
50618,803024,2025-12-17 00:12:00,project_created,trial,AU,organic,web,5,0.0
50818,803994,2026-01-30 18:16:36,login,trial,GB,partner,web,10,0.0
50306,801493,2026-01-02 12:36:18,report_viewed,trial,US,sales_outbound,web,16,0.0
50771,803749,2026-02-05 12:18:52,export_csv,trial,NL,sales_outbound,web,18,0.0
50735,803578,2026-01-04 09:38:50,login,enterprise,US,sales_outbound,web,52,0.0
50869,804233,2026-02-16 08:57:53,report_viewed,trial,NL,partner,web,15,0.0
50600,802936,2025-12-05 13:34:00,account_created,starter,US,sales_outbound,web,16,0.0
50559,802723,2025-12-08 12:39:00,invite_sent,trial,CA,organic,web,3,0.0
50857,804165,2026-01-13 11:27:00,login,pro,NL,sales_outbound,web,16,0.0
50417,802035,2025-12-12 14:28:35,report_viewed  ,pro,US,sales_outbound,web,16,0.0
51020,804983,2026-01-23 15:29:33,report_viewed,trial,FR,organic,web,3,0.0
50875,804278,2026-02-01 14:10:34,login,trial,FR,organic,web,13,0.0
50175,800853,2026-01-03 08:03:00,account_created,trial,FR,sales_outbound,web,11,0.0
50297,801446,2026-01-25 19:00:56,report_viewed,trial,FR,webinar,web,7,0.00
50918,804485,2026-02-16 11:14:04,login,enterprise,US,paid_search,web,48,0.0
50291,801415,2025-12-14 09:45:00,invite_sent,trial,SE,sales_outbound,web,10,0.0
50698,803399,2025-11-28 17:31:34,login,trial,US,sales_outbound,web,7,0.0
50119,800578,2026-01-24 23:16:00,invite_sent,pro,US,sales_outbound,web,18,0.0
50778,803789,2026-02-16 17:35:08,login,trial,AU,partner,web,9,0.0
51127,805511,2026-01-12 13:21:22,login,trial,US,organic,web,11,0.0
50596,802916,2025-12-30 09:21:19,login,trial,FR,webinar,web,6,0.00
50151,800733,2026-01-17 10:32:52,login,trial,US,organic,web,20,0.0
51110,805423,2026-02-04 08:00:00,account_created,pro,DE,partner,web,12,
50028,800121,2026-02-08 12:00:58,login,trial,US,sales_outbound,web,4,0.0
50740,803601,2026-01-05 15:47:18,export_csv,trial,CA,sales_outbound,web,11,0.00
50031,800140,2025-12-08 18:29:43,export_csv,starter,ES,paid_search,web,7,0.0
50872,804250,2025-12-22 10:01:00,invite_sent,pro,GB,sales_outbound,web,4,0.0
50586,802863,2026-01-17 13:09:39,login,starter,GB,organic,web,20,0.0
50295,801433,2026-02-03 11:17:50,export_csv,pro,US,organic,web,15,0.0
50950,804634,2025-12-12 17:09:32,login,trial,SE,webinar,web,5,0.0
50912,804453,2026-01-02 18:33:49,login,trial,FR,organic,web,17,0.0
51124,805497,2026-01-24 12:58:35,login,trial,NL,organic,web,17,0.0
50547,802660,2026-03-25 15:00:00,seats_added,pro,FR,sales_outbound,web,14,54.0
51184,805783,2026-02-03 11:58:43, report_viewed ,trial,DE,paid_search,web,19,0.0
50165,800799,2026-01-31 10:01:38,login,trial,IT,partner,web,18,0.0
50876,804279,2026-01-12 16:13:21,report_viewed,starter,FR,sales_outbound,web,14,0.0
50242,801198,2025-12-18 15:12:21,export_csv,trial,FR,organic,web,4,0.0
50298,801449,2026-01-20 00:24:00,invite_sent,starter,SE,partner,web,8,0.0
51123,805491,2026-02-14 12:09:15,report_viewed,trial,US,partner,web,19,0.0
50731,803560,2025-12-26 17:57:00,invite_sent,starter,NL,organic,web,11,0.0
50432,802107,2025-12-25 09:47:55,login,trial,FR,paid_search,web,12,0.0
50553,802691,2026-01-22 09:38:00,login,trial,FR,organic,web,8,0.0
50598,802926,2026-01-26 17:08:11,report_viewed,starter,SE,partner,web,13,0.0
50065,800306,2026-01-10 13:39:11,login,trial,AU,partner,web,6,0.0
50278,801353,2026-01-21 14:13:13,report_viewed,trial,FR,organic,web,6,0.0
50654,803192,2026-01-12 08:28:26,login,trial,CA,sales_outbound,web,19,0.0
50641,803132,2026-02-08 11:48:32,login,trial,CA,sales_outbound,web,8,0.0
50031,800140,2025-12-02 17:13:15,login,starter,ES,paid_search,web,7,0.0
50277,801352,2026-01-06 10:50:26,report_viewed,starter,DE,paid_search,web,6,0.0
50570,802776,2026-02-04 17:55:52,report_viewed,starter,AU,sales_outbound,web,15,0.0
50589,802879,2026-01-31 10:09:33,report_viewed,trial,US,partner,web,8,0.0
50538,802617,2026-02-07 10:56:58,login,trial,US,partner,web,11,0.0
50372,801835,2026-02-07 10:09:05,login,trial,US,paid_search,web,5,0.0
51122,805488,2026-01-06 11:15:07,login,trial,DE,sales_outbound,web,7,0.0
50825,804032,2026-01-19 09:08:56,export_csv,starter,CA,partner,web,20,0.0
50031,800139,2025-12-12 12:37:23,report_viewed,,ES,paid_search,web,7,0.0
50613,803003,2026-01-21 08:42:22,login,pro,US,sales_outbound,web,9,0.0
50106,800505,2026-01-29 14:43:30,login,trial,US,paid_search,web,12,0.0
51082,805298,2025-12-14 08:37:53,login,trial,DE,partner,web,11,0.0
50584,802849,2026-02-18 12:47:22,report_viewed,trial,DE,webinar,web,3,0.0
51020,804983,2025-12-02 12:41:00,invite_sent,trial,FR,organic,web,3,0.00
50019,800086,2026-02-04 15:07:40,report_viewed,trial,CA,partner,web,20,0.0
51051,805129,2026-01-26 18:12:00,invite_sent,enterprise,NL,organic,web,26,0.0
50560,802725,2026-01-12 18:04:43,report_viewed,trial,CA,webinar,web,8,0.0
50378,801868,2025-12-06 15:45:00,account_created,trial,US,sales_outbound,web,4,0.0
50032,800144,2025-12-18 13:53:48,Login,starter,SE,webinar,web,11,0.0
50910,804446,2025-12-22 11:21:17,login,starter,US,organic,web,4,0.0
51141,805572,2026-01-30 13:38:09,login,trial,GB,organic,web,14,0.0
50515,802518,2026-02-15 10:30:27,login,pro,SE,paid_search,web,32,0.00
50511,802496,2026-01-03 09:00:29,login,pro,NL,partner,web,17,0.0
50698,803399,2025-11-28 14:44:00,invite_sent,trial,US,sales_outbound,web,7,0.0
50626,803071,2026-02-01 16:14:27,report_viewed,trial,US,partner,web,20,0.0
51185,805792,2026-02-19 13:32:30,report_viewed,trial,,sales_outbound,web,18,0.0
50548,802665,2025-12-23 15:15:09,login,starter,US,sales_outbound,web,7,0.0
50951,804639,2025-12-14 18:36:19,login,trial,CA,organic,web,20,0.0
51007,804917,2025-12-10 17:39:33,report_viewed,trial,CA,sales_outbound,web,13,0.0
50541,802634,2026-01-22 12:38:48,report_viewed,trial,IT,paid_search,web,4,0.0
50845,804125,2025-11-29 08:35:14,login,trial,US,organic,web,17,0.0
51044,805096,2026-01-07 13:07:29,login,enterprise,IT,partner,web,71,0.0
50095,800450,2026-01-29 16:21:42,login,trial,SE,partner,web,9,0.0
50204,801002,2026-01-26 16:01:37,report_viewed,pro,US,sales_outbound,web,13,0.0
51043,805094,2026-01-07 10:11:15,export_csv,trial,FR,sales_outbound,web,10,0.0
50887,804331,2026-02-11 09:37:28,login,trial,US,webinar,web,13,0.0
50106,800505,2026-01-31 17:53:20,login,trial,US,paid_search,web,12,0.00
50058,800275,2025-12-30 12:57:36,report_viewed,trial,US,sales_outbound,web,7,0.0
50072,800340,2025-12-21 08:48:55,login,starter,ES,paid_search,web,12,0.0
50655,803196,2025-12-23 12:19:00,trial_start,trial,US,partner,web,16,0.0
50280,801364,2025-12-26 16:29:52,login,trial,CA,organic,web,20,0.0
50340,801677,2026-01-29 14:17:32,login,starter,US,partner,web,6,
50972,804753,2025-12-06 03:42:00,invite_sent,trial,GB,paid_search,web,16,0.0
50317,801550,2026-01-28 12:25:10,login,trial,CA,sales_outbound,web,10,0.0
51193,805832,2026-01-31 09:58:51,report_viewed,starter,ES,partner,web,14,0.0
50447,802188,2026-01-28 15:28:09,login,trial,SE,organic,web,13,0.0
51028,805024,2026-01-08 08:49:04,login,trial,DE,sales_outbound,web,16,0.0
50898,804383,2026-02-07 09:43:51,login,trial,DE,organic,web,16,0.0
50238,801174,2025-12-15 01:51:00,invite_sent,trial,US,sales_outbound,web,16,0.0
50429,802092,2025-12-17 16:07:00,invite_sent,trial,AU,partner,web,8,0.0
50433,802112,2026-01-27 11:58:16,login,trial,US,organic,web,13,0.0
50461,802266,2026-01-23 08:46:37,login,pro,SE,organic,web,8,0.0
51139,805562,2025-12-18 17:06:53,login,trial,FR,sales_outbound,web,20,0.0
50234,801155,2026-01-01 16:20:31,login,trial,GB,partner,web,4,0.0
50225,801112,2026-01-18 14:07:00,trial_start,trial,FR,organic,web,60,0.0
51004,804905,2025-12-24 12:55:14,export_csv,trial,SE,organic,web,16,0.0
50330,801617,2026-01-20 13:58:20,report_viewed,trial,ES,sales_outbound,web,5,0.0
50752,803668,2026-01-28 09:38:05,export_csv,trial,DE,webinar,web,13,0.0
50760,803703,2026-01-28 14:16:51,login,trial,DE,paid_search,web,18,0.0
50670,803278,2026-01-23 11:06:00,trial_start,trial,GB,organic,web,15,0.0
51066,805220,2026-02-02 15:34:24,login,trial,FR,sales_outbound,web,19,0.0
50602,802948,2026-01-16 11:30:02,login,enterprise,ES,webinar,web,105,0.0
50378,801868,2025-12-15 22:45:00,invite_sent,trial,US,sales_outbound,web,4,0.0
51008,804921,2026-02-13 10:54:30,Login,trial,DE,partner,web,13,0.00
50569,802770,2025-12-19 15:05:00,account_created,trial,SE,organic,web,14,0.0
51074,805254,2026-02-05 12:11:33,login,trial,US,paid_search,web,14,0.00
50027,800116,2026-01-14 12:54:10,login,pro,SE,partner,web,9,0.0
50744,803618,2026-02-04 17:55:29,export_csv,trial,US,webinar,web,12,0.0
50142,800684,2026-02-12 15:14:41,report_viewed,starter,CA,webinar,web,6,0.0
50004,800022,2026-02-10 17:26:37,login,starter,FR,sales_outbound,web,3,0.0
50212,801037,2026-01-12 08:57:17,login,trial,US,partner,web,9,0.0
50866,804213,2025-12-29 13:35:00,trial_start,trial,SE,organic,web,6,0.0
50378,801866,2025-12-07 09:10:46,Login,trial,US,sales_outbound,web,4,
50202,800992,2026-01-13 15:57:48,report_viewed,trial,SE,partner,web,16,0.0
50902,804402,2026-02-03 09:43:56,login,trial,US,organic,web,5,0.0
50477,802342,2026-02-04 12:29:51,report_viewed,enterprise,US,partner,web,119,0.0
50585,802852,2026-01-03 08:50:30,report_viewed,trial,NL,organic,web,17,0.0
51097,805360,2026-02-02 14:39:12,login,starter,GB,organic,web,13,0.0
50229,801129,2026-01-16 11:11:00,invoice_paid,pro,US,partner,web,7,299.00
51045,805106,2025-12-21 16:37:14,login,starter,US,webinar,web,9,0.0
50082,800385,2026-01-14 08:18:32,login,trial,NL,organic,web,7,0.0
50720,803509,2025-12-18 11:04:35,login,trial,CA,paid_search,web,15,0.0
50713,803476,2026-01-04 09:28:32,login,trial,AU,paid_search,web,15,0.0
50119,800580,2026-02-15 09:30:09,login,pro,US,sales_outbound,web,21,0.0
50981,804787,2026-01-02 17:54:11,login,starter,US,sales_outbound,web,17,0.0
50605,802960,2026-02-06 17:20:30,export_csv,trial,ES,organic,web,10,0.00
50087,800409,2025-12-26 14:06:00,project_created,trial,DE,paid_search,web,4,
51065,805215,2026-02-09 11:53:04,login,starter,US,paid_search,web,7,0.0
50648,803167,2026-02-08 17:19:27,export_csv,trial,US,paid_search,web,11,0.0
50340,801676,2026-02-01 15:57:35,report_viewed,starter,US,partner,web,6,0.0
50274,801343,2026-02-18 10:31:42,report_viewed,enterprise,FR,organic,web,100,0.0
50999,804877,2026-02-17 15:20:13,login,trial,US,webinar,web,16,0.0
50675,803308,2026-01-19 11:56:24,export_csv,pro,GB,organic,web,8,0.0
50961,804694,2026-01-11 17:53:44,report_viewed,trial,US,partner,web,7,0.0
50904,804409,2025-12-27 15:56:00,upgrade_to_paid,pro,FR,organic,web,20,299.0
51085,805304,2026-01-15 20:24:00,invite_sent,trial,SE,organic,web,14,0.0
50173,800847,2025-12-20 16:56:50,login,trial,ES,paid_search,web,6,0.0
51020,804985,2025-12-13 14:06:58,login  ,trial,FR,organic,web,3,0.0
50315,801529,2026-01-28 12:42:28,login,trial,US,paid_search,web,19,0.0
50974,804763,2026-02-04 12:05:08,report_viewed,trial,NL,sales_outbound,web,14,0.0
50032,800144,2025-12-21 15:50:04,export_csv,starter,SE,webinar,web,11,0.00
50101,800474,2026-02-16 02:28:00,integration_connected,trial,FR,organic,web,13,0.0
51050,805128,2026-01-30 13:53:52,login,trial,GB,partner,web,6,0.0
50892,804357,2026-01-09 12:33:46,report_viewed,trial,US,paid_search,web,14,0.0
50236,801166,2025-12-25 13:25:41,report_viewed,trial,ES,sales_outbound,web,15,0.0
50854,804156,2026-02-07 12:47:56,export_csv,trial,NL,webinar,web,9,0.0
50306,801488,2026-01-09 15:21:56,login,trial,US,sales_outbound,web,16,0.0
50151,800734,2026-01-30 12:10:26,login,trial,US,organic,web,20,0.0
50394,801931,2026-01-25 13:12:43,export_csv,trial,US,paid_search,web,6,0.0
50187,800915,2025-12-18 09:25:00,login,starter,GB,partner,web,18,0.0
50617,803021,2025-12-28 13:16:54,report_viewed,trial,GB,webinar,web,16,0.0
50181,800888,2025-12-21 15:53:56,login,trial,SE,webinar,web,10,0.0
50256,801263,2025-12-10 14:56:28,login,trial,CA,organic,web,12,0.0
50009,800038,2026-01-12 23:03:00,invite_sent,trial,GB,webinar,web,16,0.0
50276,801347,2026-01-01 11:05:26,report_viewed,pro,AU,webinar,web,14,0.0
50090,800420,2026-01-26 19:04:00,invite_sent,starter,FR,partner,web,13,0.0
50912,804451,2025-12-31 11:15:38,report_viewed,trial,FR,organic,web,17,0.0
50741,803603,2026-02-17 13:25:53,login,trial,DE,paid_search,web,6,0.0
51051,805129,2026-01-31 12:49:41,report_viewed,enterprise,NL,organic,web,26,0.0
50496,802428,2026-02-01 11:33:00,login,trial,US,partner,web,19,0.0
50348,801714,2025-12-30 09:45:40,login,starter,FR,organic,web,20,0.0
50589,802878,2025-12-14 12:37:00,invite_sent,trial,US,partner,web,8,0.0
50548,802665,2026-01-02 09:38:00,upgrade_to_paid,,US,sales_outbound,web,7,99.0
51090,805332,2026-01-10 18:11:24,login,trial,US,paid_search,web,20,0.0
50032,800145,2025-12-20 08:54:32,login,starter,SE,webinar,web,11,0.00
50559,802722,2026-01-01 11:37:14,login,trial,CA,organic,web,3,0.0
50922,804500,2026-02-02 12:14:33,login,trial,ES,sales_outbound,web,5,0.0
50804,803920,2025-12-28 16:04:36,  report_viewed,pro,US,partner,web,14,0.0
50825,804033,2025-12-21 15:59:10,report_viewed,starter,CA,partner,web,20,0.0
50185,800904,2026-02-01 12:00:46,login,pro,FR,organic,web,30,0.0
50712,803465,2025-12-04 16:27:23,export_csv,trial,CA,partner,web,11,0.0
50472,802317,2026-02-11 11:00:28,login,pro,NL,sales_outbound,web,22,0.0
50580,802825,2026-02-02 17:36:56,report_viewed,trial,US,sales_outbound,web,6,0.00
50115,800555,2025-11-28 17:19:23,Export_Csv,trial,FR,organic,web,13,0.0
50088,800411,2026-01-02 16:26:00,invite_sent,pro,NL,partner,web,19,0.0
51090,805328,2026-01-02 14:20:00,invite_sent,trial,US,paid_search,web,20,0.0
50857,804165,2026-01-27 11:20:32,login,pro,NL,sales_outbound,web,16,0.0
50222,801094,2026-02-17 00:37:00,integration_connected,trial,DE,paid_search,web,12,0.0
50344,801698,2025-12-16 11:20:54,login,enterprise,US,paid_search,web,75,0.0
50478,802345,2025-12-24 17:02:00,upgrade_to_paid,starter,DE,organic,web,7,99.0
50348,801717,2025-12-04 15:15:01,login,starter,FR,organic,web,20,0.0
50187,800919,2025-12-15 15:26:19,login,starter,GB,partner,web,18,0.0
50780,803799,2026-01-17 13:26:26,report_viewed,pro,SE,sales_outbound,web,18,0.0
50485,802381,2026-01-16 13:42:00,invite_sent,trial,AU,organic,web,14,0.0
50018,800082,2026-01-04 17:00:25,login,,AU,partner,web,17,0.0
50755,803683,2026-01-18 11:46:14,login,trial,FR,organic,web,10,0.0
50560,802724,2025-12-05 00:00:00,project_created,trial,CA,webinar,web,8,0.0
51048,805118,2026-01-28 12:04:46,login,trial,US,paid_search,web,19,0.0
50071,800330,2026-01-14 13:43:08,login,trial,US,paid_search,web,9,0.0
50938,804574,2026-01-05 16:25:04,login,pro,GB,partner,web,6,0.0
50719,803506,2026-01-27 16:10:53,report_viewed,trial,US,organic,web,8,0.0
50777,803781,2025-12-28 18:15:43,report_viewed,starter,FR,sales_outbound,web,19,0.0
51080,805288,2026-01-02 17:25:48,report_viewed,trial,DE,organic,web,6,0.0
50521,802546,2026-01-21 15:57:28,login,starter,CA,paid_search,web,4,0.0
50462,802268,2026-01-03 08:27:12,report_viewed,trial,US,paid_search,web,19,0.0
50400,801957,2025-12-11 14:25:38,report_viewed,starter,US,webinar,web,9,0.0
50861,804192,2026-01-10 15:55:30,login,trial,GB,partner,web,12,0.0
50333,801644,2026-02-13 13:00:47,report_viewed,pro,SE,webinar,web,21,0.0
51099,805367,2026-01-09 10:19:00,account_created,trial,US,organic,web,12,0.00
50951,804639,2025-12-14 19:00:19,export_csv,trial,CA,organic,web,20,0.0
50485,802382,2026-01-18 10:18:04,login,trial,AU,organic,web,14,0.0
50334,801649,2026-01-19 09:38:52,login,trial,AU,webinar,web,11,0.0
50911,804449,2025-12-19 15:26:43,LOGIN,trial,FR,organic,web,5,0.0
50738,803592,2025-12-12 14:58:00,account_created,trial,US,paid_search,web,16,0.0
50113,800547,2026-02-18 11:24:35,report_viewed,trial,US,partner,web,12,0.0
50102,800482,2026-01-26 12:03:37,report_viewed,starter,DE,organic,web,18,0.00
50878,804285,2026-02-05 15:30:26,login,trial,US,partner,web,3,0.0
50523,802554,2026-01-13 13:33:06,export_csv,starter,US,organic,web,9,0.0
50949,804630,2026-02-17 14:19:47,login,trial,US,paid_search,web,4,0.0
50186,800913,2026-01-10 08:54:27,login,trial,NL,paid_search,web,9,0.0
51020,804985,2025-12-16 14:19:45,login,trial,FR,organic,web,3,0.0
50878,804288,2026-02-09 08:42:15,REPORT_VIEWED,trial,US,partner,web,3,0.0
51139,805562,2026-01-13 09:08:30,export_csv,trial,FR,sales_outbound,web,20,0.0
50743,803613,2026-01-09 18:19:21,export_csv,pro,FR,partner,web,20,0.0
50883,804304,2025-12-28 10:17:57,Report_Viewed,starter,DE,sales_outbound,web,3,0.0
50194,800946,2026-01-15 16:03:54,login,trial,CA,paid_search,web,9,0.00
50293,801422,2025-12-14 14:06:36,report_viewed,starter,DE,organic,web,4,0.0
51018,804974,2026-01-28 08:31:25,login,starter,AU,partner,web,12,0.0
51145,805595,2026-02-02 13:09:24,login,starter,SE,sales_outbound,web,13,0.0
51193,805837,2026-01-15 09:38:00,upgrade_to_paid,starter,ES,partner,web,14,99.0
50790,803848,2026-01-31 13:22:00,  account_created,trial,FR,paid_search,web,16,0.0
50922,804502,2025-12-31 15:29:45,login,trial,ES,sales_outbound,web,5,0.0
50229,801132,,login,pro,US,partner,web,7,0.0
50425,802074,2026-01-14 10:46:14,report_viewed,trial,SE,sales_outbound,web,17,0.0
50812,803966,2026-01-21 18:55:10,login,,US,partner,web,14,0.0
50748,803639,2025-12-20 14:54:36,Login,trial,US,paid_search,web,14,0.0
50583,802840,2026-01-07 17:27:00,invite_sent,starter,GB,sales_outbound,web,13,0.00
50631,803086,2025-12-28 17:50:38,report_viewed,starter,US,organic,web,8,0.0
50078,800370,2026-01-05 18:41:09,report_viewed,trial,US,webinar,web,16,0.0
50444,802170,2026-02-20 14:24:56,report_viewed,trial,DE,webinar,web,13,0.0
50128,800627,2026-01-27 14:56:02,login,trial,AU,sales_outbound,web,18,0.0
50998,804870,2026-01-02 18:44:18,login,trial,US,organic,web,19,0.0
50998,804867,2025-12-11 09:35:00,invite_sent,trial,US,organic,web,19,0.00
51156,805647,2026-02-21 22:35:00,invite_sent,trial,GB,sales_outbound,web,7,
51031,805037,2025-12-15 12:34:00,project_created,trial,SE,paid_search,web,17,0.0
50955,804662,2025-12-01 02:31:00,invite_sent,trial,DE,sales_outbound,web,20,0.0
50853,804151,2025-11-28 15:54:00,trial_start,trial,US,organic,web,9,0.0
50323,801585,2025-12-10 14:06:01,login  ,starter,US,partner,web,12,0.0
50381,801878,2026-01-03 09:42:44,login,trial,US,organic,web,19,0.00
50115,800559,2025-11-29 14:09:48,REPORT_VIEWED,trial,FR,organic,web,13,0.0
50571,802780,2026-01-09 12:53:28,login,starter,US,webinar,web,13,0.0
50440,802143,2026-02-09 15:14:23,login,trial,US,organic,web,6,
51135,805550,2025-12-27 16:40:09,login,trial,US,organic,web,16,0.00
50234,801156,2026-01-30 12:52:10,report_viewed,trial,GB,partner,web,4,0.0
50463,802276,2026-01-13 13:07:44,login,trial,US,organic,web,16,0.0
50938,804571,2025-12-08 12:50:00,trial_start,,GB,partner,web,6,0.0
50825,804035,2025-12-31 14:31:00,upgrade_to_paid  ,starter,CA,partner,web,20,99.0
51084,805303,2026-01-14 13:21:55,login,starter,NL,sales_outbound,web,17,0.0
50144,800690,2025-12-26 18:57:29,login,starter,IT,partner,web,12,0.0
50538,802620,2026-02-08 10:35:10,report_viewed,trial,US,partner,web,11,0.0
50523,802554,2026-01-19 18:13:47,report_viewed,starter,US,organic,web,9,0.0
50152,800735,2026-02-01 13:30:00,UPGRADE_TO_PAID,starter,GB,paid_search,web,13,99.0
50771,803751,2026-02-04 10:53:18,report_viewed,trial,NL,sales_outbound,web,18,0.0
50186,800911,2026-01-22 15:32:58,login,trial,NL,paid_search,web,9,0.0
51053,805143,2025-12-10 17:52:40,export_csv,starter,US,partner,web,5,0.0
50485,802381,2026-01-12 00:42:00,invite_sent,trial,AU,organic,web,14,0.0
50280,801362,2025-12-23 09:51:55,login,trial,CA,organic,web,20,0.0
50400,801956,2026-01-04 19:01:55,report_viewed,starter,US,webinar,web,9,0.0
50030,800132,2026-01-13 09:58:22,login,trial,NL,organic,web,9,0.0
50795,803871,2026-02-10 00:17:00,invite_sent,trial,US,organic,web,7,0.00
50017,800081,2025-12-05 17:12:00,trial_start,trial,GB,partner,web,7,
50489,802401,2025-12-30 15:22:08,login,trial,US,organic,web,3,0.0
50470,802303,2025-12-24 15:23:00,invite_sent,trial,FR,sales_outbound,web,13,0.0
50696,803396,2026-01-14 15:02:00,report_viewed,trial,FR,webinar,web,14,0.00
50113,800545,2026-02-18 08:44:49,export_csv,trial,US,partner,web,12,0.00
50622,803050,2026-02-22 12:38:00,upgrade_to_paid,pro,FR,organic,web,11,299.0
50494,802423,2026-01-27 13:46:40,login,trial,AU,organic,web,17,0.00
51158,805662,2026-01-14 18:49:52,export_csv,trial,CA,sales_outbound,web,5,0.0
50515,802515,2026-02-03 10:40:00,invite_sent,pro,SE,paid_search,web,12,0.0
50054,800251,2026-01-11 14:28:21,login,starter,GB,sales_outbound,web,5,0.0
50733,803569,2026-01-24 12:28:45,login,trial,IT,paid_search,web,6,0.00
50507,802474,2025-12-27 11:39:06,Export_Csv,pro,CA,sales_outbound,web,4,0.0
51020,804983,2026-01-28 10:47:36,login,trial,FR,organic,web,3,0.0
50669,803274,2026-01-24 18:39:09,login,trial,DE,organic,web,18,0.0
50117,800571,2026-02-14 14:51:41,login,trial,FR,webinar,web,12,0.0
50229,801129,2025-12-12 19:53:00,invite_sent,pro,US,partner,web,7,0.0
51059,805181,2025-12-30 08:28:00,account_created,enterprise,IT,webinar,web,48,0.0
50340,801680,2026-01-30 09:08:53,export_csv,starter,US,partner,web,6,0.0
50211,801033,2026-02-15 12:42:03,report_viewed,starter,US,partner,web,8,0.00
50788,803840,2025-12-24 14:12:53,report_viewed,enterprise,FR,organic,web,74,0.0
50972,804755,2025-12-12 16:38:24,report_viewed,trial,GB,paid_search,web,16,0.0
50280,801363,2025-12-22 14:36:49,report_viewed,trial,CA,organic,web,20,0.0
50996,804863,2026-02-08 16:11:21,login,starter,AU,paid_search,web,6,0.00
50477,802339,2026-01-06 16:17:00,  invite_sent,,US,partner,web,59,0.0
50874,804267,2026-01-05 15:37:47,login,enterprise,DE,partner,web,32,0.0
50776,803778,2026-01-22 14:54:00,report_viewed,trial,NL,webinar,web,5,
50942,804597,2025-12-09 16:50:02,report_viewed,trial,CA,partner,web,4,0.0
50675,803307,2026-02-11 17:09:14,report_viewed,pro,,organic,web,8,0.0
51088,805323,2026-02-15 18:09:20,login,pro,US,organic,web,10,0.0
50544,802646,2026-01-16 09:06:58,report_viewed,trial,US,partner,web,7,0.0
50335,801655,2026-01-14 09:40:37,export_csv,trial,FR,organic,web,19,0.0
50799,803896,2026-01-19 13:35:47,report_viewed,trial,US,sales_outbound,web,10,0.0
50804,803921,2026-01-23 14:19:07,report_viewed,pro,US,partner,web,14,0.0
50994,804850,2025-12-24 14:20:00,invite_sent,trial,FR,organic,web,3,0.0
50555,802708,2026-01-05 15:07:05,report_viewed,trial,FR,partner,web,14,0.0
50854,804156,2026-01-04 10:10:13,login,trial,NL,webinar,web,9,0.0
51025,805010,2026-01-06 17:10:35,report_viewed,trial,US,paid_search,web,20,0.0
51020,804989,2025-12-14 11:23:55,login,trial,FR,organic,web,3,0.0
50217,801065,2026-02-14 19:02:00,project_created,trial,US,sales_outbound,web,3,0.0
50526,802564,2026-02-04 11:25:53,export_csv,trial,ES,paid_search,web,18,0.0
50102,800482,2025-11-29 07:43:00,invite_sent,starter,DE,organic,web,18,0.0
50950,804631,2025-12-22 14:37:08,login,trial,SE,webinar,web,5,0.0
50332,801632,2026-01-27 17:06:41,login,trial,FR,paid_search,web,5,
50853,804153,2025-12-14 10:29:22,login,starter,US,organic,web,9,0.0
50866,804216,2026-02-12 12:04:06,export_csv,trial,SE,organic,web,6,0.0
50340,801681,2025-12-29 18:39:09,report_viewed,starter,US,partner,web,6,0.0
51045,805106,2025-12-09 10:43:30,login,starter,US,webinar,web,9,0.0
50340,801680,2026-01-30 08:49:53,report_viewed,starter,US,partner,web,6,0.0
